OrderID,OrderDate,ShipDate,ShipMode,CustomerID,AddressID
CA-2016-108875,2016-10-01,2016-10-01,Standard Class,CL-12700,CL-12700A4
CA-2016-141957,2016-07-21,2016-07-21,Same Day,JG-15310,JG-15310A3
CA-2016-142405,2016-06-15,2016-06-15,Standard Class,SE-20110,SE-20110A7
CA-2015-141012,2015-06-11,2015-06-11,Second Class,TG-21640,TG-21640A4
CA-2017-127922,2017-11-03,2017-11-03,Standard Class,SH-19975,SH-19975A9
CA-2016-146318,2016-01-27,2016-01-27,Standard Class,MC-17275,MC-17275A1
CA-2014-135993,2014-06-02,2014-06-02,Standard Class,PJ-18835,PJ-18835A6
CA-2014-126802,2015-01-05,2015-01-05,Standard Class,ZC-21910,ZC-21910A10
CA-2016-143924,2016-08-03,2016-08-03,Standard Class,SC-20680,SC-20680A3
CA-2016-141551,2016-09-30,2016-09-30,Standard Class,BP-11230,BP-11230A3
CA-2014-164315,2014-04-08,2014-04-08,Standard Class,RD-19585,RD-19585A6
CA-2015-131072,2015-11-05,2015-11-05,Same Day,KL-16645,KL-16645A6
CA-2014-131541,2014-07-28,2014-07-28,Same Day,CK-12205,CK-12205A1
CA-2015-119550,2015-12-31,2015-12-31,Standard Class,RB-19705,RB-19705A2
US-2015-138093,2015-12-16,2015-12-16,Standard Class,KM-16225,KM-16225A6
CA-2016-126165,2016-05-07,2016-05-07,Second Class,AH-10465,AH-10465A3
CA-2017-126123,2017-10-18,2017-10-18,Standard Class,AG-10765,AG-10765A3
CA-2016-143441,2016-11-05,2016-11-05,Same Day,EB-14170,EB-14170A4
CA-2017-148320,2017-11-08,2017-11-08,Standard Class,PG-18895,PG-18895A5
CA-2016-125661,2016-11-26,2016-11-26,First Class,CA-12055,CA-12055A5
US-2014-123519,2014-12-21,2014-12-21,Standard Class,SS-20875,SS-20875A1
CA-2014-155593,2014-11-08,2014-11-08,Standard Class,RP-19390,RP-19390A1
CA-2017-136000,2017-09-25,2017-09-25,Second Class,SC-20440,SC-20440A6
US-2015-160857,2015-05-15,2015-05-15,Standard Class,NW-18400,NW-18400A2
CA-2017-115805,2017-07-31,2017-07-31,Same Day,KW-16435,KW-16435A3
US-2014-143707,2014-03-05,2014-03-05,Standard Class,HR-14770,HR-14770A5
CA-2017-116939,2017-09-29,2017-09-29,Standard Class,AG-10900,AG-10900A4
CA-2015-124107,2015-10-12,2015-10-12,Second Class,BM-11650,BM-11650A2
CA-2017-126550,2017-04-02,2017-04-02,Second Class,RD-19720,RD-19720A8
CA-2015-138674,2015-11-17,2015-11-17,First Class,KB-16585,KB-16585A12
CA-2016-165820,2016-09-30,2016-09-30,Standard Class,DW-13585,DW-13585A4
CA-2014-103191,2014-09-27,2014-09-27,Standard Class,VG-21805,VG-21805A3
CA-2015-103933,2015-09-27,2015-09-27,First Class,DR-12880,DR-12880A6
CA-2015-110548,2015-05-08,2015-05-08,Standard Class,AH-10690,AH-10690A7
CA-2017-117324,2017-12-13,2017-12-13,Standard Class,JP-15520,JP-15520A1
CA-2017-143574,2017-07-02,2017-07-02,First Class,DR-12880,DR-12880A9
CA-2014-111773,2014-07-03,2014-07-03,Standard Class,JK-15625,JK-15625A2
CA-2014-148614,2014-01-25,2014-01-25,Standard Class,MV-17485,MV-17485A2
CA-2017-156139,2017-01-06,2017-01-06,Standard Class,BP-11155,BP-11155A6
US-2017-147886,2017-03-31,2017-03-31,First Class,DH-13075,DH-13075A3
CA-2016-113733,2016-12-12,2016-12-12,Standard Class,LH-16900,LH-16900A8
CA-2017-104913,2017-11-22,2017-11-22,Standard Class,DK-13090,DK-13090A6
CA-2014-145800,2014-06-05,2014-06-05,Standard Class,SS-20410,SS-20410A2
CA-2016-125850,2016-01-28,2016-01-28,Standard Class,FP-14320,FP-14320A4
CA-2016-118514,2016-02-10,2016-02-10,Standard Class,LC-17050,LC-17050A1
CA-2015-150749,2015-04-03,2015-04-03,Second Class,AS-10240,AS-10240A6
CA-2014-163748,2014-10-18,2014-10-18,Standard Class,HG-15025,HG-15025A4
CA-2015-119634,2015-08-16,2015-08-16,Standard Class,BW-11065,BW-11065A2
CA-2015-149300,2015-11-23,2015-11-23,First Class,BH-11710,BH-11710A4
US-2016-111528,2016-12-30,2016-12-30,Same Day,JP-16135,JP-16135A2
CA-2017-158169,2017-08-15,2017-08-15,First Class,JM-16195,JM-16195A7
CA-2015-162047,2015-11-05,2015-11-05,First Class,FH-14365,FH-14365A4
CA-2015-117772,2015-09-12,2015-09-12,Second Class,MC-17575,MC-17575A7
US-2014-126340,2014-11-14,2014-11-14,Standard Class,EB-13870,EB-13870A1
CA-2016-149685,2016-10-15,2016-10-15,Standard Class,PM-19135,PM-19135A1
CA-2017-126396,2017-09-12,2017-09-12,Second Class,AR-10345,AR-10345A4
CA-2015-154900,2015-03-01,2015-03-01,Standard Class,SS-20875,SS-20875A3
CA-2015-103835,2015-09-28,2015-09-28,Standard Class,SC-20440,SC-20440A1
CA-2015-158939,2015-12-01,2015-12-01,Standard Class,EA-14035,EA-14035A9
CA-2016-117408,2016-09-06,2016-09-06,Standard Class,TP-21130,TP-21130A8
CA-2016-142398,2016-04-16,2016-04-16,Standard Class,BP-11290,BP-11290A3
CA-2016-105277,2016-12-08,2016-12-08,Standard Class,LM-17065,LM-17065A2
CA-2016-112060,2016-12-09,2016-12-09,Standard Class,KT-16465,KT-16465A4
CA-2014-105270,2014-11-18,2014-11-18,Standard Class,AP-10915,AP-10915A1
US-2015-159513,2015-04-09,2015-04-09,Standard Class,JD-15790,JD-15790A2
CA-2015-155586,2015-12-16,2015-12-16,Second Class,XP-21865,XP-21865A8
CA-2017-141117,2017-10-08,2017-10-08,Standard Class,JK-16090,JK-16090A2
CA-2017-115070,2017-04-14,2017-04-14,Second Class,MG-18205,MG-18205A1
CA-2017-140186,2017-10-02,2017-10-02,First Class,PG-18820,PG-18820A6
CA-2014-124856,2014-10-03,2014-10-03,Second Class,LD-17005,LD-17005A1
CA-2014-166716,2014-08-25,2014-08-25,Second Class,CR-12730,CR-12730A2
CA-2014-123225,2014-07-14,2014-07-14,First Class,MN-17935,MN-17935A2
CA-2015-163440,2015-03-24,2015-03-24,First Class,RD-19900,RD-19900A7
US-2017-106796,2017-05-19,2017-05-19,Standard Class,JP-16135,JP-16135A5
CA-2017-113873,2017-11-19,2017-11-19,Standard Class,KE-16420,KE-16420A1
CA-2016-149783,2016-09-07,2016-09-07,Second Class,DL-13315,DL-13315A6
CA-2016-125017,2016-02-11,2016-02-11,Standard Class,KB-16240,KB-16240A1
US-2015-163279,2015-03-26,2015-03-26,Standard Class,JD-16150,JD-16150A5
CA-2015-150196,2015-07-03,2015-07-03,First Class,SR-20740,SR-20740A1
US-2015-106495,2015-06-17,2015-06-17,First Class,AC-10450,AC-10450A1
CA-2014-124730,2014-11-26,2014-11-26,Same Day,LS-17245,LS-17245A5
CA-2017-117632,2017-05-18,2017-05-18,Standard Class,CS-12175,CS-12175A5
CA-2014-115056,2014-05-02,2014-05-02,Same Day,AR-10510,AR-10510A4
CA-2017-161067,2017-09-06,2017-09-06,Second Class,KB-16405,KB-16405A2
CA-2016-122063,2016-12-07,2016-12-07,Standard Class,MM-17920,MM-17920A10
CA-2015-111206,2015-07-22,2015-07-22,Standard Class,RF-19735,RF-19735A1
CA-2016-142895,2016-07-26,2016-07-26,Standard Class,BP-11290,BP-11290A6
CA-2015-101868,2015-06-16,2015-06-16,Standard Class,MJ-17740,MJ-17740A1
CA-2017-133207,2017-12-03,2017-12-03,Standard Class,DO-13645,DO-13645A1
CA-2015-132948,2015-04-03,2015-04-03,Standard Class,MV-17485,MV-17485A5
CA-2015-134992,2015-09-26,2015-09-26,Second Class,MG-17875,MG-17875A3
CA-2015-126725,2015-11-21,2015-11-21,Standard Class,BS-11665,BS-11665A3
CA-2015-121783,2015-11-14,2015-11-14,Standard Class,PO-19180,PO-19180A5
US-2014-138835,2014-09-14,2014-09-14,Standard Class,DA-13450,DA-13450A1
CA-2015-112214,2015-08-11,2015-08-11,Standard Class,AH-10690,AH-10690A11
US-2017-153255,2017-09-07,2017-09-07,Second Class,JK-15730,JK-15730A1
CA-2015-108119,2015-11-08,2015-11-08,Standard Class,MS-17530,MS-17530A2
CA-2015-157434,2015-05-04,2015-05-04,Second Class,JK-15640,JK-15640A7
CA-2016-101525,2016-05-04,2016-05-04,Second Class,CM-12235,CM-12235A4
US-2014-117968,2014-08-07,2014-08-07,Second Class,RS-19420,RS-19420A2
CA-2016-158211,2016-01-08,2016-01-08,Standard Class,BP-11185,BP-11185A2
CA-2016-152247,2016-11-12,2016-11-12,Standard Class,MA-17995,MA-17995A6
CA-2016-128223,2016-06-14,2016-06-14,Same Day,EB-13705,EB-13705A1
CA-2016-154235,2016-09-28,2016-09-28,Standard Class,RD-19900,RD-19900A5
CA-2017-129910,2017-04-03,2017-04-03,Standard Class,ME-17320,ME-17320A2
CA-2017-133095,2017-06-04,2017-06-04,Same Day,EH-14005,EH-14005A7
CA-2015-130554,2015-04-09,2015-04-09,First Class,FM-14290,FM-14290A2
CA-2014-152443,2014-05-26,2014-05-26,Standard Class,FG-14260,FG-14260A5
CA-2016-133319,2016-09-11,2016-09-11,Standard Class,MV-17485,MV-17485A1
CA-2016-133935,2016-09-22,2016-09-22,Standard Class,JW-15220,JW-15220A4
CA-2016-136301,2016-03-15,2016-03-15,Second Class,EH-13765,EH-13765A1
US-2014-109456,2014-10-17,2014-10-17,Same Day,LS-17245,LS-17245A3
CA-2017-151596,2017-10-11,2017-10-11,First Class,BP-11050,BP-11050A1
CA-2015-147879,2015-05-12,2015-05-12,Standard Class,CC-12220,CC-12220A1
CA-2016-166625,2016-04-17,2016-04-17,First Class,JM-15580,JM-15580A4
CA-2016-146157,2016-11-26,2016-11-26,Standard Class,RD-19720,RD-19720A6
CA-2017-159954,2017-09-14,2017-09-14,Standard Class,SS-20410,SS-20410A6
CA-2017-100825,2017-09-14,2017-09-14,Standard Class,KD-16495,KD-16495A10
CA-2014-168305,2014-11-08,2014-11-08,Standard Class,PL-18925,PL-18925A4
CA-2016-167682,2016-04-09,2016-04-09,Standard Class,ZD-21925,ZD-21925A2
CA-2017-108000,2017-01-16,2017-01-16,Standard Class,LS-16945,LS-16945A5
CA-2015-146465,2015-11-24,2015-11-24,Standard Class,PB-18805,PB-18805A2
CA-2016-159639,2016-12-02,2016-12-02,Standard Class,PC-18745,PC-18745A1
US-2017-153948,2017-11-06,2017-11-06,Same Day,FM-14290,FM-14290A1
US-2016-113985,2016-12-07,2016-12-07,Standard Class,KD-16495,KD-16495A5
CA-2016-155383,2016-12-22,2016-12-22,Standard Class,SC-20680,SC-20680A5
CA-2014-120432,2014-08-26,2014-08-26,Second Class,DW-13585,DW-13585A5
US-2015-126977,2015-09-23,2015-09-23,Standard Class,PF-19120,PF-19120A4
CA-2016-130288,2016-11-30,2016-11-30,Second Class,DK-13225,DK-13225A4
CA-2017-146458,2017-11-22,2017-11-22,Second Class,RB-19435,RB-19435A1
CA-2017-150420,2017-06-08,2017-06-08,Standard Class,GD-14590,GD-14590A3
US-2014-118997,2014-04-12,2014-04-12,Standard Class,RA-19885,RA-19885A3
CA-2014-114314,2014-10-15,2014-10-15,Standard Class,DB-13555,DB-13555A1
US-2017-169551,2017-07-09,2017-07-09,First Class,RL-19615,RL-19615A6
CA-2016-103107,2016-07-04,2016-07-04,Same Day,RB-19465,RB-19465A1
CA-2017-122077,2017-05-25,2017-05-25,Standard Class,JF-15295,JF-15295A1
CA-2017-112431,2017-10-14,2017-10-14,Second Class,RW-19690,RW-19690A4
CA-2016-151092,2016-08-13,2016-08-13,Standard Class,VG-21790,VG-21790A2
CA-2014-104178,2014-08-29,2014-08-29,Standard Class,JM-15265,JM-15265A5
CA-2015-115924,2015-09-18,2015-09-18,Second Class,BE-11455,BE-11455A4
CA-2017-161046,2017-03-05,2017-03-05,Same Day,CB-12535,CB-12535A3
US-2017-141698,2017-04-21,2017-04-21,Standard Class,SD-20485,SD-20485A9
US-2014-105151,2014-03-31,2014-03-31,First Class,SG-20890,SG-20890A1
CA-2014-155796,2014-11-15,2014-11-15,Second Class,TS-21430,TS-21430A2
CA-2016-127138,2016-03-15,2016-03-15,Second Class,DK-13225,DK-13225A2
CA-2017-150602,2017-02-14,2017-02-14,Second Class,ML-17395,ML-17395A6
CA-2014-140732,2014-11-13,2014-11-13,Second Class,MA-17560,MA-17560A2
CA-2017-119011,2017-08-25,2017-08-25,Standard Class,LR-17035,LR-17035A2
CA-2016-166912,2016-01-17,2016-01-17,First Class,BE-11335,BE-11335A4
CA-2014-141726,2014-07-22,2014-07-22,First Class,CC-12145,CC-12145A6
CA-2017-115105,2017-02-11,2017-02-11,Standard Class,BD-11770,BD-11770A5
CA-2015-143980,2015-12-29,2015-12-29,Standard Class,JK-15640,JK-15640A5
CA-2016-135636,2016-10-13,2016-10-13,Standard Class,DB-13615,DB-13615A2
CA-2017-102155,2017-07-17,2017-07-17,Standard Class,RR-19525,RR-19525A6
CA-2017-116953,2017-04-25,2017-04-25,First Class,SV-20935,SV-20935A8
CA-2014-117765,2014-09-13,2014-09-13,Standard Class,RB-19465,RB-19465A10
CA-2016-114895,2016-11-28,2016-11-28,Standard Class,MV-18190,MV-18190A1
CA-2017-112984,2017-09-18,2017-09-18,Second Class,EH-14185,EH-14185A3
CA-2016-163776,2016-07-25,2016-07-25,Standard Class,JS-16030,JS-16030A3
US-2017-163300,2017-09-21,2017-09-21,Standard Class,ES-14020,ES-14020A4
CA-2016-162187,2016-12-11,2016-12-11,Same Day,NS-18640,NS-18640A12
US-2014-112991,2014-12-14,2014-12-14,Standard Class,SH-19975,SH-19975A1
CA-2014-124079,2014-12-17,2014-12-17,Standard Class,RF-19345,RF-19345A8
US-2017-146878,2017-09-27,2017-09-27,Standard Class,DL-12865,DL-12865A5
CA-2017-107244,2017-09-11,2017-09-11,Standard Class,AG-10390,AG-10390A1
CA-2015-100657,2015-11-07,2015-11-07,Standard Class,SW-20245,SW-20245A4
CA-2017-129581,2017-12-18,2017-12-18,Standard Class,KN-16390,KN-16390A3
CA-2017-129028,2017-04-03,2017-04-03,First Class,GB-14530,GB-14530A2
CA-2015-135580,2016-01-03,2016-01-03,Standard Class,CL-12565,CL-12565A3
CA-2016-159016,2016-03-11,2016-03-11,First Class,KF-16285,KF-16285A2
CA-2014-102652,2014-04-12,2014-04-12,Standard Class,AY-10555,AY-10555A3
CA-2014-152422,2014-10-10,2014-10-10,Second Class,BD-11635,BD-11635A1
US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,HG-15025A6
CA-2014-130869,2014-11-21,2014-11-21,Standard Class,CB-12025,CB-12025A9
US-2017-128832,2017-04-27,2017-04-27,First Class,LS-16945,LS-16945A2
CA-2017-139717,2017-08-26,2017-08-26,Second Class,DM-13015,DM-13015A5
CA-2017-136007,2017-03-02,2017-03-02,Standard Class,AC-10615,AC-10615A3
CA-2016-157364,2016-11-21,2016-11-21,First Class,LT-17110,LT-17110A7
US-2016-112970,2016-11-15,2016-11-15,First Class,TB-21250,TB-21250A3
US-2017-152492,2017-07-06,2017-07-06,Same Day,AH-10585,AH-10585A3
CA-2016-101168,2017-01-01,2017-01-01,Standard Class,SS-20140,SS-20140A7
CA-2017-104010,2017-04-25,2017-04-25,First Class,TD-20995,TD-20995A5
CA-2015-130253,2015-12-18,2015-12-18,Standard Class,PP-18955,PP-18955A10
US-2015-155369,2015-04-25,2015-04-25,Standard Class,PG-18820,PG-18820A7
CA-2016-131205,2016-09-08,2016-09-08,Standard Class,AA-10645,AA-10645A4
CA-2017-122364,2017-09-29,2017-09-29,Standard Class,FA-14230,FA-14230A1
CA-2016-117912,2016-02-08,2016-02-08,Standard Class,TB-21520,TB-21520A7
CA-2017-145702,2017-05-24,2017-05-24,Second Class,AH-10075,AH-10075A4
CA-2015-113215,2015-09-08,2015-09-08,Standard Class,CP-12085,CP-12085A6
CA-2016-154662,2016-06-16,2016-06-16,Standard Class,BF-11215,BF-11215A2
CA-2015-105571,2015-11-11,2015-11-11,Standard Class,CP-12340,CP-12340A2
CA-2016-152765,2016-06-18,2016-06-18,First Class,LS-17245,LS-17245A4
CA-2015-153878,2015-04-30,2015-04-30,Standard Class,TS-21655,TS-21655A4
CA-2016-124016,2016-09-26,2016-09-26,Second Class,JS-15940,JS-15940A4
CA-2016-113551,2016-08-20,2016-08-20,First Class,NF-18385,NF-18385A5
CA-2014-107524,2014-03-08,2014-03-08,Standard Class,KN-16705,KN-16705A8
CA-2014-138072,2015-01-03,2015-01-03,Standard Class,GA-14725,GA-14725A4
CA-2015-134201,2015-04-16,2015-04-16,Standard Class,EH-14125,EH-14125A10
CA-2015-111780,2015-12-30,2015-12-30,Second Class,RA-19285,RA-19285A8
CA-2015-119942,2015-04-07,2015-04-07,First Class,TT-21070,TT-21070A5
CA-2015-151547,2015-01-23,2015-01-23,Standard Class,AH-10465,AH-10465A1
CA-2017-166695,2017-05-24,2017-05-24,Standard Class,CC-12430,CC-12430A5
CA-2017-167542,2017-08-20,2017-08-20,Standard Class,KD-16495,KD-16495A1
CA-2015-120901,2016-01-04,2016-01-04,Standard Class,BG-11035,BG-11035A5
CA-2017-121398,2017-12-29,2017-12-29,Standard Class,FH-14365,FH-14365A5
CA-2016-151561,2016-09-07,2016-09-07,Standard Class,PG-18820,PG-18820A4
CA-2017-154676,2017-08-08,2017-08-08,First Class,NZ-18565,NZ-18565A7
US-2014-165589,2014-02-18,2014-02-18,Same Day,TB-21595,TB-21595A4
US-2016-132577,2016-11-27,2016-11-27,Standard Class,JE-15475,JE-15475A4
CA-2015-114048,2015-12-18,2015-12-18,Standard Class,EH-13945,EH-13945A1
CA-2015-137281,2015-06-17,2015-06-17,Standard Class,BF-10975,BF-10975A3
US-2017-162068,2017-12-31,2017-12-31,Second Class,PC-18745,PC-18745A3
CA-2017-100111,2017-09-26,2017-09-26,Standard Class,SV-20365,SV-20365A7
US-2017-132381,2017-08-24,2017-08-24,First Class,Dp-13240,Dp-13240A5
CA-2015-147011,2015-06-22,2015-06-22,Standard Class,HR-14830,HR-14830A1
CA-2014-120852,2014-12-25,2014-12-25,Standard Class,WB-21850,WB-21850A11
CA-2016-150007,2016-09-16,2016-09-16,Standard Class,AS-10090,AS-10090A2
CA-2016-124590,2016-11-16,2016-11-16,Standard Class,SP-20920,SP-20920A2
CA-2016-133802,2016-03-20,2016-03-20,Standard Class,SP-20650,SP-20650A3
US-2016-113677,2016-11-19,2016-11-19,Standard Class,CM-12655,CM-12655A2
CA-2017-143378,2017-09-25,2017-09-25,Standard Class,JR-16210,JR-16210A5
CA-2017-152660,2017-12-09,2017-12-09,Standard Class,CB-12415,CB-12415A5
CA-2015-142139,2015-09-05,2015-09-05,Standard Class,SD-20485,SD-20485A1
CA-2017-145772,2017-06-07,2017-06-07,Standard Class,SS-20140,SS-20140A2
CA-2016-124100,2016-04-06,2016-04-06,Standard Class,EH-13990,EH-13990A1
US-2014-158400,2014-10-28,2014-10-28,First Class,AH-10030,AH-10030A6
CA-2017-162033,2017-04-02,2017-04-02,Standard Class,EM-14200,EM-14200A1
CA-2014-163447,2014-12-31,2014-12-31,Standard Class,TB-21190,TB-21190A4
CA-2017-145737,2017-09-20,2017-09-20,Standard Class,AB-10165,AB-10165A8
CA-2016-148096,2016-08-19,2016-08-19,First Class,AO-10810,AO-10810A1
CA-2016-146766,2016-11-04,2016-11-04,Same Day,TT-21220,TT-21220A6
CA-2015-105613,2015-10-22,2015-10-22,Standard Class,KN-16705,KN-16705A1
US-2016-142251,2016-11-04,2016-11-04,Second Class,FO-14305,FO-14305A4
CA-2014-131247,2014-04-04,2014-04-04,Standard Class,GA-14725,GA-14725A11
US-2015-113593,2015-04-20,2015-04-20,First Class,NC-18415,NC-18415A1
CA-2017-121083,2017-07-15,2017-07-15,Standard Class,JF-15190,JF-15190A1
CA-2017-151190,2017-07-01,2017-07-01,Standard Class,GT-14710,GT-14710A8
CA-2014-133543,2014-12-26,2014-12-26,Standard Class,KM-16660,KM-16660A2
CA-2017-105130,2017-11-25,2017-11-25,Standard Class,PJ-18835,PJ-18835A8
CA-2016-161928,2016-06-29,2016-06-29,Second Class,AC-10660,AC-10660A3
CA-2017-101322,2017-12-31,2017-12-31,First Class,JG-15310,JG-15310A2
US-2016-106600,2016-04-11,2016-04-11,First Class,RM-19375,RM-19375A6
CA-2014-111871,2014-03-21,2014-03-21,Second Class,EK-13795,EK-13795A3
CA-2017-139437,2017-07-08,2017-07-08,Standard Class,RD-19585,RD-19585A7
CA-2017-151484,2017-04-23,2017-04-23,First Class,CV-12805,CV-12805A3
CA-2016-104150,2016-08-05,2016-08-05,Second Class,AG-10330,AG-10330A5
CA-2016-161025,2016-12-09,2016-12-09,Standard Class,GM-14440,GM-14440A5
CA-2014-103989,2014-03-21,2014-03-21,First Class,MC-17605,MC-17605A4
CA-2015-142433,2015-04-25,2015-04-25,Standard Class,ES-14020,ES-14020A5
CA-2015-132815,2015-09-22,2015-09-22,Second Class,RW-19540,RW-19540A4
CA-2014-101266,2014-08-30,2014-08-30,Second Class,MM-17920,MM-17920A5
CA-2016-141523,2016-12-24,2016-12-24,Second Class,MH-17440,MH-17440A4
US-2014-106299,2014-08-08,2014-08-08,Standard Class,NZ-18565,NZ-18565A8
CA-2015-158421,2015-09-26,2015-09-26,Standard Class,GB-14575,GB-14575A1
CA-2016-143609,2016-12-13,2016-12-13,First Class,DB-13270,DB-13270A2
CA-2015-138331,2015-08-12,2015-08-12,Standard Class,JK-15625,JK-15625A5
CA-2015-138954,2015-11-17,2015-11-17,First Class,MH-17785,MH-17785A4
CA-2017-157903,2017-04-08,2017-04-08,Standard Class,AM-10705,AM-10705A6
CA-2016-157259,2016-12-28,2016-12-28,Standard Class,JM-15535,JM-15535A4
CA-2017-107986,2017-12-13,2017-12-13,Same Day,MW-18220,MW-18220A1
CA-2017-104927,2017-12-26,2017-12-26,Standard Class,AG-10330,AG-10330A2
CA-2017-113453,2017-10-28,2017-10-28,Standard Class,CM-12160,CM-12160A4
CA-2015-149909,2015-11-17,2015-11-17,Standard Class,RA-19915,RA-19915A4
CA-2015-146675,2015-04-20,2015-04-20,Standard Class,SB-20185,SB-20185A2
CA-2016-118332,2016-12-23,2016-12-23,Standard Class,PK-19075,PK-19075A2
CA-2016-133669,2016-10-27,2016-10-27,Standard Class,SV-20935,SV-20935A4
CA-2017-145660,2017-12-03,2017-12-03,First Class,MG-17650,MG-17650A5
CA-2016-133697,2016-10-24,2016-10-24,Second Class,CM-12445,CM-12445A1
CA-2017-148138,2017-10-03,2017-10-03,Standard Class,ME-18010,ME-18010A1
CA-2017-119809,2017-08-25,2017-08-25,Standard Class,YS-21880,YS-21880A7
CA-2017-149944,2017-11-16,2017-11-16,Second Class,MB-17305,MB-17305A4
CA-2014-128538,2014-10-15,2014-10-15,Standard Class,AS-10240,AS-10240A1
CA-2015-161711,2015-12-03,2015-12-03,Standard Class,MC-17425,MC-17425A2
US-2015-129553,2015-08-02,2015-08-02,Standard Class,PG-18820,PG-18820A3
CA-2016-160220,2016-10-26,2016-10-26,Standard Class,JS-16030,JS-16030A6
US-2017-157224,2017-09-18,2017-09-18,Second Class,JB-16000,JB-16000A4
CA-2017-140627,2017-12-27,2017-12-27,Standard Class,DK-12985,DK-12985A1
CA-2015-133445,2015-10-09,2015-10-09,Standard Class,JF-15490,JF-15490A6
CA-2014-148782,2014-11-07,2014-11-07,Standard Class,PO-18850,PO-18850A3
CA-2016-148208,2016-01-27,2016-01-27,Standard Class,BT-11530,BT-11530A2
CA-2017-127656,2017-07-17,2017-07-17,Standard Class,NW-18400,NW-18400A5
US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,JF-15415A1
CA-2016-144400,2016-02-27,2016-02-27,Standard Class,AC-10420,AC-10420A3
US-2016-155180,2016-01-29,2016-01-29,Standard Class,TB-21280,TB-21280A2
CA-2015-134075,2015-12-16,2015-12-16,Standard Class,HA-14905,HA-14905A4
US-2016-131912,2016-11-01,2016-11-01,Second Class,LH-17155,LH-17155A8
CA-2017-141572,2017-05-31,2017-05-31,Second Class,LO-17170,LO-17170A1
CA-2014-134621,2014-12-28,2014-12-28,Standard Class,DP-13390,DP-13390A2
CA-2016-165561,2016-11-28,2016-11-28,Standard Class,CR-12580,CR-12580A4
CA-2015-112305,2015-11-25,2015-11-25,Standard Class,KB-16405,KB-16405A1
CA-2017-121580,2017-06-04,2017-06-04,Standard Class,ML-17410,ML-17410A2
CA-2014-101147,2014-12-04,2014-12-04,First Class,MC-17575,MC-17575A5
CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,VM-21685A4
CA-2015-151624,2015-09-14,2015-09-14,Standard Class,VW-21775,VW-21775A5
CA-2017-139444,2017-09-15,2017-09-15,Standard Class,GK-14620,GK-14620A7
CA-2015-133977,2015-09-08,2015-09-08,Second Class,AT-10435,AT-10435A5
CA-2017-141425,2017-11-06,2017-11-06,Second Class,AR-10825,AR-10825A1
CA-2015-133536,2015-03-30,2015-03-30,Second Class,JH-15820,JH-15820A1
CA-2015-150441,2015-08-17,2015-08-17,Second Class,RA-19285,RA-19285A3
CA-2015-162607,2015-05-18,2015-05-18,Standard Class,RO-19780,RO-19780A5
CA-2017-103506,2017-07-27,2017-07-27,Standard Class,LR-17035,LR-17035A1
CA-2016-132479,2016-09-26,2016-09-26,First Class,MK-17905,MK-17905A3
CA-2017-160724,2017-05-10,2017-05-10,Standard Class,YS-21880,YS-21880A4
US-2016-115952,2016-10-06,2016-10-06,Same Day,JH-15910,JH-15910A4
CA-2014-146731,2014-11-08,2014-11-08,Standard Class,AT-10735,AT-10735A1
CA-2015-115392,2015-10-04,2015-10-04,Second Class,RM-19675,RM-19675A2
CA-2017-102379,2017-12-06,2017-12-06,Standard Class,BB-11545,BB-11545A3
